song ID	lyric ID	Lyrics	Word count in sentence	Total word count	English exist in sentence	Eng word count in sentence	Total Eng word count	Eng % in sentence	Eng % in whole	Spoken exist in sentence	Spoken word count in sentence	Total Spoken word count	Spoke % in sentence	Spoken % in whole	Putonghua exist in sentence
S23-3	L14	練成伸縮自如的愛	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-3	L15	得失看開	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L16	喜愛都可以手到拿來	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L17	讓關係成大概	6	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L18	(((No)))…	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-3	L19	誰話適婚要下嫁	7	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L20	如若找一生也找不到可愛的他	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L21	寧願單身一世吧	7	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L22	愛得擔驚也受怕	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-3	L23	如像沒有伴侶一個人不懂怎對罵	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L24	拍個拖 別太過火 總不顧一切瘋了麼	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L25	拍下拖 別看結果 專心快活過可不可	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L26	一起不擔保好過 單身不必驚出錯	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L27	放眼世界 獵物尚太多	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-3	L28	不需要心理競賽	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-3	L29	不打算死去活來	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L30	穿州過海	4	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L31	練成伸縮自如的愛	8	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L32	得失看開	4	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L33	喜愛都可以手到拿來	9	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-3	L34	讓關係成大概	6	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L35	怎麼你不會自愛	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-3	L36	甘心去當個奴才	7	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L37	不懂變改	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L38	只會終生任情主宰	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L39	通通看開	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L40	千次失戀也請繼續期待	10	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-3	L41	會再有動人邂逅請喝采	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-3	L42	不需要心理競賽	7	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-3	L43	不打算死去活來	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-3	L44	穿州過海	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-3	L45	練成伸縮自如的愛	8	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-3	L46	得失看開	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-3	L47	喜愛都可以手到拿來	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-3	L48	讓關係成大概	6	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-4	L1	遊蕩在擠逼 三尖彎角 喧嘩的窄巷	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L2	蹓躂在七彩 繽紛璀璨 廣告海	12	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-4	L3	如果賞面跟我 邊咬口香糖	11	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L4	流動鬧市裡 游弋是興趣	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L5	暢快釋放	4	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-4	L6	oooh 哪用去趕路	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-4	L7	oooh 循自己一套	5	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L8	(((Flying away and riding the tide)))	6	Loading...	TRUE	6	Loading...	100%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-4	L9	(((Leaving it all behind)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L10	隨著浪急風亦大	7	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L11	幾多個另闢境界	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L12	(((Feeling whatever's on my mind)))	6	Loading...	Loading...	5	Loading...	83.33%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L13	(((Just wanna take my time)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L14	無路牌 隨便拐	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L15	誰又話過不可出界	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L16	身邊{{幾多套}}見解	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L17	相信最平常心態	7	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L18	(((I'm taking my time)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-4	L19	遊離電車軌 出走小徑 跟山豬對望	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-4	L20	流浪後街 摸摸走過一隻貓	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L21	如果雙腿酸了 通處可安躺	11	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-4	L22	迷路鬧市裡 隨日落遠去	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L23	看最好看	4	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L24	oooh 哪用去趕路	5	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-4	L25	oooh 循自己一套	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L26	(((Flying away and riding the tide)))	6	Loading...	TRUE	6	Loading...	100%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L27	(((Leaving it all behind)))	4	Loading...	Loading...	4	Loading...	100%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L28	隨著浪急風亦大	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-4	L29	{{幾多個}}另闢境界	7	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L30	(((Feeling whatever's on my mind)))	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-4	L31	(((Just wanna take my time)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L32	無路牌 隨便拐	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L33	誰又話過不可出界	8	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L34	身邊{{幾多套}}見解	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L35	相信最平常心態	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L36	輕鬆散步 像是場預告	9	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L37	到遠方幾里路 別來煩惱	10	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-4	L38	會看見新角度	6	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-4	L39	(((We all come and go)))	5	Loading...	TRUE	5	Loading...	100%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L40	(((We all come and go, oh oh)))	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L41	(((We all come and go)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L42	(((We all come and go, oh oh)))	7	Loading...	Loading...	7	Loading...	100%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L43	(((We all come and go)))	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L44	(((We all come and go, oh oh)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-4	L45	(((We all come and go)))	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-4	L46	(((Flying away and riding the tide)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L47	(((Leaving it all behind)))	4	Loading...	TRUE	4	Loading...	100%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L48	隨著浪急風亦大	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-4	L49	{{幾多個}}另闢境界	7	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L50	(((Feeling whatever's on my mind)))	6	Loading...	TRUE	5	Loading...	83.33%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L51	(((Just wanna take my time)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-4	L52	無路牌 隨便拐	6	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L53	誰又話過不可出界	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S23-4	L54	身邊{{幾多套}}見解	7	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-4	L55	就相信最平常心態	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-4	L56	(((We’re taking our time)))	5	Loading...	Loading...	4	Loading...	80%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-5	L1	(((Come and Taste Me)))	4	Loading...	Loading...	4	Loading...	100%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-5	L2	OOOAO (((You think I’m Honey))) OOOAO	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-5	L3	OOOAO (((You think I’m Honey))) OOOAO	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-5	L4	習慣吧又收到你怨恨 有預感	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-5	L5	別說話就請看看我動作動人	12	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-5	L6	(天外有人)	4	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-5	L7	抱歉 漠視你在發問	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-5	L8	(請別費神)	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-5	L9	抱歉 現在轉換戲份	8	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-5	L10	(((Sweet Girl))) 也許可縱火然後忘我	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-5	L11	(((Sweet Girl))) 化身一百種甜蜜遺禍	11	Loading...	Loading...	2	Loading...	18.18%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-5	L12	惡言繼續播 未懼冷場試煉我	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-5	L13	就用高氣溫轟炸在座	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-5	L14	(((Lolly Lolly Lolly)))	3	Loading...	TRUE	3	Loading...	100%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-5	L15	(((You think I’m honey)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-5	L16	(((Sorry but not sorry)))	4	Loading...	Loading...	4	Loading...	100%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S23-5	L17	(((We’ll drive you crazy)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S23-5	L18	你煞有介事 別太過幼稚	10	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-5	L19	讓我建構意義 逐次揭示	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-5	L20	(((Lolly Lolly Lolly)))	3	Loading...	TRUE	3	Loading...	100%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S23-5	L21	(((You think I’m honey)))	5	Loading...	Loading...	4	Loading...	80%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S23-5	L22	(((Sorry but not sorry)))	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S23-5	L23	(((We’ll drive you crazy)))	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S23-5	L24	再煞有介事 就太過幼稚	10	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S23-5	L25	熱燙引發變異 逐次揭示	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
